224,20180,Luis Gómez Zepeda (ferronales),Aguascalientes,Aguascalientes,,
225,20180,Lomas de Santa Anita,Aguascalientes,Aguascalientes,,
226,20180,Alameda,Aguascalientes,Aguascalientes,,
227,20180,Rinconada de La Alameda,Aguascalientes,Aguascalientes,,
228,20180,Bosques de La Alameda,Aguascalientes,Aguascalientes,,
229,20180,Nueva Alameda,Aguascalientes,Aguascalientes,,
230,20190,Héroes,Aguascalientes,Aguascalientes,,
231,20190,La Hacienda,Aguascalientes,Aguascalientes,,
232,20190,La Mancha,Aguascalientes,Aguascalientes,,
233,20196,Ojocaliente,Aguascalientes,Aguascalientes,,
234,20196,Ojocaliente INEGI,Aguascalientes,Aguascalientes,,
235,20196,Solidaridad 1a Sección,Aguascalientes,Aguascalientes,,
236,20196,Sol Naciente,Aguascalientes,Aguascalientes,,
237,20196,Villa de las Norias,Aguascalientes,Aguascalientes,,
238,20196,Camino Real,Aguascalientes,Aguascalientes,,
239,20196,Ribera del Sol,Aguascalientes,Aguascalientes,,
240,20196,Ambrosía,Aguascalientes,Aguascalientes,,
241,20196,José Guadalupe Peralta Gámez,Aguascalientes,Aguascalientes,,
242,20196,Haciendas de Aguascalientes,Aguascalientes,Aguascalientes,,
243,20196,Villerías,Aguascalientes,Aguascalientes,,
244,20196,Vistas de Oriente,Aguascalientes,Aguascalientes,,
245,20196,Real de Haciendas,Aguascalientes,Aguascalientes,,
246,20196,Valle de los Cactus,Aguascalientes,Aguascalientes,,
247,20196,Colinas de San Patricio,Aguascalientes,Aguascalientes,,
248,20196,Balcones de Oriente,Aguascalientes,Aguascalientes,,
249,20196,Terra Nova,Aguascalientes,Aguascalientes,,
250,20196,José Guadalupe Posada,Aguascalientes,Aguascalientes,,
251,20196,Comunidad el Rocío,Aguascalientes,Aguascalientes,,
252,20196,Valle del Bicentenario,Aguascalientes,Aguascalientes,,
253,20196,Paseo de los Cactus,Aguascalientes,Aguascalientes,,
254,20196,Balcones del Valle,Aguascalientes,Aguascalientes,,
255,20196,Real del Sol,Aguascalientes,Aguascalientes,,
256,20198,Ex Hacienda Ojocaliente,Aguascalientes,Aguascalientes,,
257,20198,Ejido Ojocaliente,Aguascalientes,Aguascalientes,,
258,20198,Misión Alameda,Aguascalientes,Aguascalientes,,
259,20199,El Riego,Aguascalientes,Aguascalientes,,
260,20199,Fidel Velázquez,Aguascalientes,Aguascalientes,,
261,20199,Municipio Libre,Aguascalientes,Aguascalientes,,
262,20200,Bellavista,Aguascalientes,Aguascalientes,,
263,20200,Loma Bonita,Aguascalientes,Aguascalientes,,
264,20200,Nueva Castilla,Aguascalientes,Aguascalientes,,
265,20200,Xenia Residencial,Aguascalientes,Aguascalientes,,
266,20200,Vergel de la Cantera,Aguascalientes,Aguascalientes,,
267,20200,Balandra,Aguascalientes,Aguascalientes,,
268,20200,Carmel,Aguascalientes,Aguascalientes,,
269,20200,Villas de La Cantera,Aguascalientes,Aguascalientes,,
270,20200,Lic Manuel Gómez Morin,Aguascalientes,Aguascalientes,,
271,20200,Residencial San Nicolás,Aguascalientes,Aguascalientes,,
272,20200,Villas del Mediterráneo,Aguascalientes,Aguascalientes,,
273,20200,Ex Hacienda La Cantera,Aguascalientes,Aguascalientes,,
274,20200,José Vasconcelos Calderón,Aguascalientes,Aguascalientes,,
275,20200,Porta Canteras,Aguascalientes,Aguascalientes,,
276,20200,Veteranos de la Revolución,Aguascalientes,Aguascalientes,,
277,20200,Fuentes del Lago,Aguascalientes,Aguascalientes,,
278,20200,El Quelite,Aguascalientes,Aguascalientes,,
279,20200,Olinda,Aguascalientes,Aguascalientes,,
